Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount
R516,O6382,P17121,2025-03-06,Wrong Item,457.19
R517,O19234,P9231,2023-07-15,Damaged,181.05
R518,O30581,P32919,2024-06-27,Damaged,7.53
R519,O22782,P37250,2022-01-16,Late,85.15
R520,O10893,P27082,2025-09-06,Damaged,122.13
R521,O39705,P13281,2021-07-13,Wrong Item,81.86
R522,O38868,P27165,2023-01-10,Wrong Item,333.1
R523,O7965,P36592,2023-04-22,Damaged,73.7
R524,O36945,P30890,2025-04-02,Damaged,35.04
R525,O32530,P40030,2020-03-21,Damaged,92.31
R526,O32851,P34067,2023-06-12,Wrong Item,363.83
R527,O38884,P38863,2023-08-03,Damaged,275.1
R528,O6470,P19177,2021-12-14,Damaged,250.23
R529,O20174,P32673,2023-12-04,Damaged,109.18
R530,O10401,P12543,2021-02-04,Damaged,212.86
R531,O34793,P25807,2020-07-19,Wrong Item,431.22
R532,O27950,P1568,2021-09-24,Late,355.84
R533,O7259,P26267,2021-09-30,Wrong Item,188.2
R534,O16632,P31825,2022-02-25,Damaged,429.57
R535,O26727,P9135,2022-08-01,Wrong Item,361.91
R536,O22177,P18556,2020-09-11,Late,216.02
R537,O5994,P28942,2025-06-29,Damaged,27.56
R538,O38613,P39960,2022-01-27,Damaged,408.07
R539,O27334,P20129,2020-08-13,Wrong Item,254.02
R540,O10614,P40508,2023-05-21,Late,464.84
R541,O25424,P26605,2020-05-21,Late,455.14
R542,O30829,P39483,2020-01-20,Late,283.27
R543,O26734,P3886,2025-03-14,Damaged,54.68
R544,O19022,P9031,2020-09-09,Late,27.75
R545,O7926,P19104,2025-01-02,Late,407.57
R546,O20283,P26223,2022-06-06,Wrong Item,324.48
R547,O14951,P16399,2024-06-18,Late,235.53
R548,O23522,P30171,2025-07-23,Wrong Item,397.4
R549,O15841,P12132,2022-04-23,Wrong Item,205.73
R550,O12485,P19945,2021-11-18,Damaged,446.24
R551,O23223,P26538,2023-11-29,Late,242.23
R552,O39633,P18229,2024-09-29,Damaged,422.37
R553,O1012,P22320,2025-04-12,Wrong Item,215.86
R554,O34848,P23585,2023-10-16,Late,53.02
R555,O40883,P19741,2024-01-10,Damaged,376.22
R556,O12638,P36301,2020-12-19,Damaged,483.87
R557,O35467,P23928,2023-04-29,Late,454.71
R558,O15597,P32211,2025-02-06,Damaged,458.04
R559,O3441,P28519,2022-07-10,Damaged,34.89
R560,O15959,P39928,2023-01-28,Wrong Item,277.72
R561,O18814,P25027,2021-09-03,Damaged,431.42
R562,O7528,P37486,2024-01-30,Late,6.8
R563,O8116,P19731,2024-03-18,Damaged,122.06
R564,O36963,P9520,2023-06-03,Damaged,135.45
R565,O35610,P35434,2025-11-21,Damaged,99.76
R566,O13678,P3319,2020-05-18,Late,213.21
R567,O24389,P11368,2024-05-02,Wrong Item,228.15
R568,O27642,P8177,2020-06-19,Late,313.82
R569,O5464,P5316,2020-11-26,Wrong Item,369.03
R570,O19617,P12575,2021-08-14,Late,412.26
R571,O34689,P18044,2021-09-21,Wrong Item,257.18
R572,O22634,P10738,2024-06-15,Late,485.78
R573,O12786,P35882,2022-01-25,Late,401.02
R574,O40237,P22023,2025-10-19,Wrong Item,145.55
R575,O12775,P17487,2025-11-03,Damaged,367.41
R576,O40353,P12298,2022-12-21,Damaged,365.16
R577,O20918,P2976,2021-10-07,Late,333.44
R578,O18446,P21491,2022-08-27,Late,365.98
R579,O27130,P13265,2021-09-28,Late,420.77
R580,O34191,P38595,2024-06-28,Late,391.94
R581,O36991,P23981,2024-09-04,Late,271.86
R582,O3835,P2763,2025-08-11,Damaged,254.45
R583,O7610,P13380,2025-11-10,Wrong Item,83.77
R584,O13838,P24178,2021-04-21,Damaged,12.84
R585,O25959,P11933,2022-09-13,Damaged,381.75
R586,O39108,P26915,2021-01-02,Damaged,230.31
R587,O20857,P18378,2021-05-01,Damaged,110.33
R588,O40848,P38779,2021-06-03,Wrong Item,333.44
R589,O8591,P24544,2021-09-29,Damaged,362.0
R590,O15477,P30730,2022-07-18,Late,246.27
R591,O19789,P25755,2025-07-21,Damaged,242.14
R592,O29062,P7885,2023-09-04,Wrong Item,397.84
R593,O14366,P15162,2024-01-14,Damaged,79.43
R594,O32070,P13522,2024-04-02,Wrong Item,376.86
R595,O4588,P30500,2020-05-02,Damaged,210.5
R596,O22368,P13648,2020-10-26,Damaged,288.63
R597,O18532,P12952,2023-01-11,Damaged,182.59
R598,O5971,P38056,2021-09-22,Late,382.5
R599,O28675,P15207,2021-07-21,Late,212.15
R600,O35541,P17386,2020-03-27,Wrong Item,146.6
R601,O24951,P29502,2021-06-23,Wrong Item,176.26
R602,O34405,P4978,2022-08-15,Wrong Item,329.4
R603,O6175,P12237,2020-07-24,Damaged,468.4
R604,O17291,P33572,2022-08-01,Wrong Item,69.67
R605,O21791,P13040,2020-03-06,Wrong Item,142.61
R606,O20808,P37700,2022-09-05,Damaged,133.21
R607,O2507,P16293,2021-06-15,Damaged,284.35
R608,O32751,P1530,2020-10-29,Damaged,251.51
R609,O11860,P31649,2020-02-06,Damaged,273.67
R610,O21999,P21454,2023-03-26,Damaged,244.88
R611,O8743,P14281,2020-05-18,Late,440.28
R612,O38281,P36863,2022-04-19,Wrong Item,394.56
R613,O28016,P2417,2025-08-25,Wrong Item,364.01
R614,O38861,P9599,2024-10-28,Damaged,309.49
R615,O33799,P10898,2020-09-17,Late,119.64
R616,O19320,P27699,2022-12-08,Damaged,111.17
R617,O5307,P13921,2023-05-25,Damaged,395.5
R618,O16518,P35920,2020-02-07,Late,137.72
R619,O5398,P29899,2024-02-14,Damaged,325.55
R620,O8205,P22203,2021-04-20,Late,238.68
R621,O35928,P1127,2022-06-09,Late,169.66
R622,O16242,P27001,2024-11-30,Wrong Item,332.51
R623,O37520,P33830,2025-11-25,Damaged,172.3
R624,O6657,P12389,2023-12-05,Damaged,247.19
R625,O27911,P8401,2023-12-17,Damaged,333.86
R626,O28479,P14403,2021-03-14,Damaged,168.64
R627,O11290,P14939,2022-11-13,Wrong Item,494.81
R628,O3663,P3408,2020-04-23,Damaged,154.57
R629,O27992,P14789,2021-10-30,Wrong Item,155.35
R630,O1425,P1637,2024-01-24,Damaged,54.77
R631,O28333,P1019,2024-07-26,Wrong Item,129.35
R632,O26585,P34020,2020-01-14,Wrong Item,218.11
R633,O22196,P23795,2021-08-16,Damaged,304.37
R634,O4929,P36338,2020-09-20,Late,102.83
R635,O19635,P6174,2025-11-14,Damaged,121.31
R636,O9543,P24896,2022-08-22,Damaged,114.35
R637,O40821,P4159,2022-06-04,Wrong Item,86.74
R638,O23916,P4880,2023-03-27,Late,259.03
R639,O35883,P5573,2020-11-14,Wrong Item,241.92
R640,O40621,P21123,2023-11-24,Wrong Item,95.86
R641,O26457,P9422,2021-02-01,Damaged,169.77
R642,O3908,P30436,2024-03-17,Damaged,455.08
R643,O34440,P28264,2022-03-12,Damaged,458.08
R644,O39238,P36705,2024-07-02,Wrong Item,27.78
R645,O16149,P28134,2024-10-06,Damaged,311.69
R646,O2335,P11055,2024-09-17,Damaged,89.63
R647,O20500,P19147,2022-08-17,Damaged,382.75
R648,O26114,P16078,2024-01-28,Wrong Item,174.14
R649,O39379,P8720,2025-11-20,Damaged,299.47
R650,O25035,P5177,2020-07-07,Late,111.09
R651,O35118,P3773,2023-06-02,Damaged,271.42
R652,O26676,P35665,2024-08-05,Damaged,121.75
R653,O20362,P10784,2023-07-20,Wrong Item,306.29
R654,O17447,P28735,2024-08-13,Damaged,58.42
R655,O18562,P20526,2021-01-17,Damaged,39.79
R656,O25725,P23665,2022-09-15,Wrong Item,13.04
R657,O38943,P22248,2020-03-07,Late,73.69
R658,O36880,P22880,2022-04-14,Damaged,8.45
R659,O19663,P38099,2023-03-12,Damaged,410.04
R660,O9666,P27508,2023-01-25,Damaged,441.05
R661,O32657,P40126,2021-08-27,Late,394.2
R662,O4896,P23121,2020-08-07,Damaged,207.55
R663,O23823,P16832,2021-03-12,Damaged,283.75
R664,O30121,P34761,2025-03-30,Wrong Item,312.94
R665,O11546,P26696,2025-03-24,Late,324.64
R666,O10647,P28634,2022-02-24,Wrong Item,18.94
R667,O12815,P3535,2024-01-25,Late,8.4
R668,O34745,P39814,2023-04-16,Damaged,205.35
R669,O10401,P28196,2021-03-07,Damaged,188.04
R670,O39287,P26260,2021-05-08,Late,294.43
R671,O32229,P23219,2024-07-23,Wrong Item,5.17
R672,O26838,P40067,2024-09-14,Damaged,51.75
R673,O17037,P28341,2022-02-12,Damaged,448.51
R674,O9779,P2184,2023-06-26,Damaged,478.78
R675,O31343,P8250,2020-09-12,Damaged,151.44
R676,O35784,P19598,2025-07-29,Damaged,105.45
R677,O6337,P27858,2025-01-11,Damaged,392.01
R678,O34179,P35249,2025-10-13,Wrong Item,471.36
R679,O33876,P36461,2022-03-21,Damaged,361.53
R680,O8336,P18090,2022-07-08,Damaged,165.75
R681,O30285,P16588,2020-09-07,Damaged,121.94
R682,O30895,P28448,2024-05-03,Damaged,70.64
R683,O38969,P17153,2024-07-18,Damaged,400.15
R684,O40130,P5694,2023-09-30,Damaged,346.94
R685,O2830,P19818,2024-07-29,Late,270.74
R686,O6471,P32238,2021-02-19,Wrong Item,445.45
R687,O9806,P2850,2022-05-29,Wrong Item,74.12
R688,O28686,P25214,2023-05-06,Wrong Item,304.16
R689,O9455,P34674,2024-06-20,Late,482.23
R690,O11476,P15688,2024-08-18,Damaged,253.98
R691,O18303,P12459,2024-08-25,Wrong Item,49.51
R692,O16359,P8615,2022-09-05,Damaged,27.16
R693,O27935,P36924,2023-09-06,Wrong Item,315.75
R694,O34625,P27563,2022-12-09,Wrong Item,335.39
R695,O26771,P36506,2023-11-10,Damaged,289.69
R696,O22715,P31715,2023-06-22,Damaged,248.94
R697,O30539,P5569,2022-11-27,Wrong Item,122.45
R698,O34642,P26503,2025-08-21,Damaged,93.11
R699,O30647,P6430,2024-01-26,Damaged,37.48
R700,O18059,P7634,2021-04-15,Late,363.96
R701,O15687,P16338,2022-09-14,Damaged,72.97
R702,O38811,P26732,2020-10-11,Wrong Item,52.85
R703,O38125,P31544,2024-06-09,Late,499.98
R704,O15628,P11855,2022-10-17,Damaged,352.43
R705,O2511,P31367,2024-07-29,Late,389.62
R706,O12686,P36512,2024-08-14,Late,457.33
R707,O13199,P36478,2020-08-12,Damaged,436.95
R708,O6010,P16832,2020-10-19,Wrong Item,84.18
R709,O12283,P11193,2021-12-09,Wrong Item,21.91
R710,O38184,P24567,2024-04-28,Late,30.22
R711,O20312,P8550,2024-11-16,Late,323.71
R712,O34872,P11248,2024-12-31,Late,485.56
R713,O5839,P26941,2020-05-03,Damaged,119.57
R714,O24774,P13863,2022-02-09,Late,131.12
R715,O40867,P18969,2020-08-11,Damaged,445.35
R716,O27566,P9186,2023-09-30,Late,398.09
R717,O19715,P37399,2022-09-11,Damaged,81.14
R718,O11279,P20532,2021-10-06,Damaged,265.85
R719,O16274,P3602,2025-07-24,Damaged,137.34
R720,O33558,P20639,2020-11-13,Damaged,325.51
R721,O20264,P20692,2023-07-24,Damaged,214.01
R722,O7431,P4733,2020-10-17,Damaged,343.67
R723,O33541,P30770,2021-11-09,Damaged,158.49
R724,O8584,P27790,2023-02-03,Late,74.4
R725,O17231,P37702,2023-02-09,Late,89.19
R726,O10053,P3167,2025-10-05,Damaged,479.18
R727,O23583,P3725,2025-12-29,Wrong Item,490.66
R728,O6949,P13620,2023-09-13,Wrong Item,404.65
R729,O32281,P21880,2023-07-22,Wrong Item,213.05
R730,O39904,P24298,2021-01-27,Damaged,268.21
R731,O16657,P1268,2025-05-06,Damaged,421.94
R732,O15589,P31671,2025-06-26,Late,456.83
R733,O28946,P25861,2020-07-14,Damaged,231.11
R734,O19617,P10514,2020-07-06,Late,420.9
R735,O31449,P32604,2020-12-31,Late,234.24
R736,O23254,P21800,2020-05-03,Wrong Item,12.91
R737,O29537,P18379,2022-11-01,Damaged,265.62
R738,O8445,P24637,2023-11-23,Wrong Item,37.68
R739,O31356,P5479,2021-08-20,Damaged,399.52
R740,O26764,P11156,2021-01-15,Damaged,234.34
R741,O35369,P37407,2022-02-25,Damaged,338.98
R742,O22015,P40715,2025-01-11,Late,342.07
R743,O6352,P20712,2025-10-30,Late,164.86
R744,O35892,P8848,2023-03-31,Late,144.47
R745,O15780,P21891,2023-05-28,Damaged,112.6
R746,O7676,P29393,2023-12-23,Late,219.85
R747,O33845,P33466,2022-04-07,Damaged,387.01
R748,O27635,P24342,2023-03-31,Wrong Item,255.07
R749,O39257,P30040,2022-11-08,Wrong Item,451.01
R750,O1871,P10809,2020-09-19,Damaged,322.15
R751,O39222,P8491,2021-12-08,Wrong Item,319.66
R752,O26526,P15633,2025-12-27,Damaged,296.7
R753,O18845,P6028,2021-11-05,Damaged,52.3
R754,O11126,P30491,2023-06-22,Wrong Item,45.58
R755,O38347,P2201,2025-12-16,Wrong Item,344.99
R756,O23767,P34206,2025-07-30,Damaged,322.91
R757,O38814,P22711,2021-04-06,Wrong Item,100.76
R758,O29802,P30086,2024-05-26,Damaged,380.01
R759,O18574,P30888,2020-12-08,Wrong Item,81.29
R760,O22254,P7245,2021-05-21,Damaged,189.2
R761,O3712,P12914,2024-06-14,Damaged,453.1
R762,O32814,P10934,2020-06-05,Late,50.97
R763,O38641,P1975,2021-11-08,Wrong Item,108.55
R764,O25719,P25994,2022-05-23,Damaged,486.23
R765,O33634,P11147,2023-05-26,Late,101.21
R766,O23718,P37621,2025-10-26,Late,355.52
R767,O17438,P4138,2023-04-21,Wrong Item,122.39
R768,O15743,P35960,2024-08-08,Late,400.03
R769,O20562,P18532,2022-01-31,Damaged,436.88
R770,O13095,P15471,2024-08-08,Damaged,45.4
R771,O21349,P8634,2021-03-23,Damaged,420.65
R772,O9118,P11883,2023-11-01,Late,259.18
R773,O24114,P22423,2024-09-13,Damaged,497.44
R774,O30684,P11413,2024-02-08,Late,50.74
R775,O3060,P20724,2023-02-04,Wrong Item,208.74
R776,O1910,P35627,2021-11-29,Damaged,79.85
R777,O1610,P39279,2020-02-16,Damaged,223.07
R778,O19057,P20058,2025-12-10,Damaged,61.59
R779,O1701,P5756,2022-09-07,Late,143.66
R780,O31474,P24909,2022-11-12,Damaged,410.89
R781,O25306,P34942,2021-04-21,Late,367.39
R782,O18940,P27567,2024-04-05,Damaged,409.34
R783,O18185,P24430,2020-09-13,Damaged,305.44
R784,O16969,P39116,2025-09-21,Late,66.9
R785,O3476,P1152,2022-04-04,Late,312.77
R786,O6025,P2757,2025-12-25,Damaged,312.56
R787,O21251,P25028,2023-04-21,Damaged,105.08
R788,O31283,P2078,2020-07-08,Damaged,189.21
R789,O15851,P1845,2022-06-20,Damaged,83.47
R790,O34921,P27720,2022-07-21,Damaged,389.13
R791,O10513,P8499,2022-03-07,Damaged,200.7
R792,O30979,P2961,2022-07-08,Wrong Item,401.79
R793,O24357,P39677,2020-08-06,Damaged,406.23
R794,O6838,P19947,2021-09-20,Late,473.41
R795,O30684,P11901,2023-01-31,Wrong Item,476.24
R796,O23457,P13404,2022-02-15,Damaged,97.38
R797,O12170,P16991,2024-11-07,Wrong Item,240.08
R798,O37152,P28020,2023-05-24,Wrong Item,82.53
R799,O26968,P26525,2021-07-20,Late,489.98
R800,O28094,P21408,2025-06-05,Late,200.41
R801,O4967,P8953,2020-03-04,Late,62.75
R802,O28897,P10423,2022-04-16,Wrong Item,412.52
R803,O3075,P2950,2024-11-04,Late,239.5
R804,O5311,P21159,2024-07-29,Wrong Item,297.51
R805,O31563,P20404,2021-03-07,Damaged,154.82
R806,O7581,P27649,2022-10-03,Wrong Item,118.2
R807,O2945,P40705,2025-08-21,Wrong Item,275.07
R808,O35701,P39079,2022-05-29,Damaged,484.92
R809,O12273,P8380,2025-09-26,Late,449.45
R810,O29578,P7108,2023-08-11,Late,404.2
R811,O10481,P36859,2022-05-20,Damaged,78.86
R812,O17099,P10485,2023-05-23,Wrong Item,65.47
R813,O19918,P20149,2020-11-11,Wrong Item,105.03
R814,O6675,P5109,2020-09-29,Damaged,222.53
R815,O12449,P5892,2025-04-02,Late,451.72
R816,O30555,P28729,2022-08-13,Damaged,145.13
R817,O12764,P29761,2020-07-27,Wrong Item,50.01
R818,O1867,P29948,2022-11-13,Wrong Item,109.75
R819,O14469,P9526,2021-05-08,Wrong Item,398.24
R820,O33935,P31028,2021-01-28,Damaged,384.19
R821,O1159,P18958,2025-01-12,Late,428.25
R822,O18914,P35513,2023-01-09,Wrong Item,399.16
R823,O8614,P31671,2023-12-15,Wrong Item,164.14
R824,O39880,P9004,2020-04-28,Late,179.19
R825,O33342,P19684,2020-09-19,Damaged,316.64
R826,O32847,P10196,2020-05-15,Late,495.79
R827,O20491,P14549,2022-08-29,Wrong Item,288.67
R828,O40388,P28888,2022-11-12,Wrong Item,221.86
R829,O15782,P34214,2025-01-04,Damaged,251.7
R830,O8262,P15078,2025-02-04,Late,187.84
R831,O40000,P6033,2020-08-12,Damaged,403.22
R832,O7306,P38819,2024-04-20,Damaged,407.87
R833,O40630,P24587,2024-06-23,Wrong Item,402.67
R834,O24286,P26138,2023-02-08,Wrong Item,263.73
R835,O23189,P36013,2025-01-11,Wrong Item,129.57
R836,O24345,P10688,2024-08-08,Wrong Item,103.94
R837,O4207,P31365,2024-03-11,Damaged,11.64
R838,O39444,P34060,2022-11-07,Wrong Item,231.44
R839,O3884,P23036,2022-05-03,Late,289.12
R840,O24384,P25185,2023-10-01,Damaged,81.23
R841,O21704,P22168,2023-12-09,Late,256.93
R842,O1959,P33469,2023-04-01,Damaged,377.73
R843,O1548,P15903,2022-11-01,Wrong Item,397.78
R844,O14006,P17932,2022-09-22,Late,429.9
R845,O22131,P30896,2023-09-01,Wrong Item,130.82
R846,O19433,P6051,2022-04-23,Damaged,304.49
R847,O32681,P5197,2023-01-31,Wrong Item,308.07
R848,O39606,P35553,2023-12-25,Damaged,61.07
R849,O33542,P14791,2024-04-28,Damaged,482.67
R850,O38731,P40531,2025-05-06,Damaged,76.84
R851,O7190,P21028,2023-11-03,Damaged,454.56
R852,O40552,P22952,2024-05-13,Damaged,360.42
R853,O19472,P35179,2023-03-16,Damaged,487.99
R854,O36849,P37914,2022-06-28,Damaged,409.71
R855,O35864,P40398,2020-08-10,Damaged,328.08
R856,O11658,P36229,2023-02-24,Wrong Item,172.61
R857,O5027,P21623,2022-10-14,Damaged,81.44
R858,O36475,P18986,2024-06-09,Wrong Item,76.99
R859,O5133,P21629,2021-04-06,Damaged,65.88
R860,O2555,P13151,2024-02-25,Damaged,9.6
R861,O36500,P39872,2020-06-10,Damaged,152.6
R862,O6394,P3590,2021-06-08,Damaged,177.92
R863,O18532,P38668,2024-04-06,Late,464.64
R864,O28959,P36399,2021-09-15,Wrong Item,292.62
R865,O5562,P5440,2020-09-09,Late,369.78
R866,O24813,P8696,2020-07-22,Damaged,404.21
R867,O3077,P28760,2020-10-15,Late,107.14
R868,O9442,P5948,2020-05-22,Wrong Item,57.18
R869,O2497,P1803,2023-05-02,Wrong Item,248.28
R870,O7502,P30371,2022-06-07,Damaged,333.34
R871,O27434,P10126,2024-08-08,Damaged,275.28
R872,O9900,P34924,2024-12-03,Late,102.51
R873,O13167,P28911,2021-03-03,Damaged,211.67
R874,O19362,P38589,2025-08-28,Wrong Item,309.85
R875,O25265,P12280,2021-07-03,Late,301.25
R876,O17985,P27812,2022-04-27,Late,112.23
R877,O10244,P37828,2024-09-02,Damaged,497.0
R878,O29374,P4127,2023-09-13,Damaged,175.29
R879,O16936,P19315,2025-04-05,Damaged,121.15
R880,O21439,P33524,2025-07-03,Wrong Item,351.48
R881,O16488,P13760,2021-09-05,Wrong Item,121.23
R882,O29516,P31054,2024-05-20,Late,492.02
R883,O25816,P3387,2021-04-21,Damaged,291.22
R884,O10939,P27030,2023-02-12,Damaged,499.21
R885,O19968,P2037,2022-07-26,Damaged,472.06
R886,O33862,P32621,2020-06-28,Wrong Item,27.16
R887,O11119,P2492,2022-06-18,Wrong Item,241.95
R888,O30557,P33041,2021-06-04,Wrong Item,238.48
R889,O20276,P4696,2022-08-25,Damaged,159.17
R890,O29207,P34291,2022-11-14,Damaged,112.87
R891,O27093,P3377,2022-02-05,Damaged,398.89
R892,O37941,P39039,2022-07-07,Damaged,294.55
R893,O32537,P12376,2020-07-16,Damaged,256.42
R894,O16568,P14883,2021-02-07,Wrong Item,358.91
R895,O7788,P37127,2021-09-04,Wrong Item,101.39
R896,O27039,P13161,2023-12-31,Damaged,204.01
R897,O13108,P23029,2025-03-01,Late,427.16
R898,O27390,P14397,2024-08-22,Wrong Item,147.17
R899,O28787,P7115,2020-08-31,Late,12.17
R900,O8968,P4446,2022-06-07,Wrong Item,136.52
R901,O33770,P17132,2024-09-10,Damaged,44.17
R902,O36313,P20734,2024-10-02,Damaged,335.57
R903,O29339,P11300,2025-04-07,Damaged,11.81
R904,O21948,P12142,2022-01-24,Late,150.44
R905,O39587,P10521,2023-02-22,Damaged,478.65
R906,O14786,P12639,2021-07-01,Wrong Item,435.0
R907,O7083,P17160,2025-09-15,Damaged,64.4
R908,O2861,P10272,2022-10-15,Damaged,38.77
R909,O28669,P11749,2024-08-31,Damaged,132.97
R910,O5861,P17723,2025-11-16,Wrong Item,405.24
R911,O10700,P37497,2021-02-18,Wrong Item,372.53
R912,O39084,P29450,2023-12-07,Late,173.63
R913,O28452,P7906,2021-03-25,Late,260.67
R914,O31647,P25194,2020-10-24,Wrong Item,148.54
R915,O28255,P37569,2024-10-07,Late,33.25
R916,O6292,P5423,2020-08-30,Damaged,361.57
R917,O37036,P28133,2024-02-21,Damaged,337.63
R918,O38463,P35818,2023-02-13,Wrong Item,155.94
R919,O32954,P33335,2023-02-26,Damaged,145.74
R920,O5326,P23915,2022-10-06,Damaged,27.43
R921,O13254,P22815,2022-10-03,Late,370.15
R922,O4753,P23184,2021-11-16,Wrong Item,374.17
R923,O25031,P27683,2025-08-29,Damaged,161.39
R924,O28830,P9541,2025-04-20,Damaged,196.38
R925,O26293,P15195,2020-07-13,Late,339.2
R926,O15307,P24875,2024-02-19,Wrong Item,325.22
R927,O15241,P13951,2021-08-20,Damaged,157.75
R928,O34873,P29126,2025-03-19,Late,353.72
R929,O36479,P13136,2022-06-11,Damaged,431.63
R930,O14101,P6256,2024-12-03,Damaged,120.94
R931,O23864,P40054,2024-06-25,Damaged,150.45
R932,O38985,P35024,2024-08-07,Late,268.13
R933,O33910,P36251,2021-02-05,Wrong Item,470.97
R934,O31654,P17066,2021-02-02,Damaged,358.86
R935,O23642,P31494,2020-06-07,Damaged,235.5
R936,O11606,P23986,2024-10-29,Damaged,404.75
R937,O9433,P1405,2023-01-17,Damaged,304.6
R938,O7841,P2493,2025-01-22,Wrong Item,407.7
R939,O28580,P24450,2022-01-09,Wrong Item,178.55
R940,O31642,P36600,2024-03-06,Wrong Item,132.37
R941,O1197,P2683,2023-12-28,Late,461.14
R942,O3270,P38925,2020-01-07,Damaged,344.14
R943,O28602,P37648,2025-02-10,Wrong Item,56.76
R944,O11960,P39466,2025-07-31,Damaged,73.44
R945,O16110,P5819,2021-05-27,Late,285.43
R946,O30186,P15698,2025-06-04,Wrong Item,261.57
R947,O37817,P10429,2020-07-14,Damaged,334.66
R948,O13431,P9560,2020-11-19,Late,251.96
R949,O17113,P21061,2021-01-09,Damaged,476.96
R950,O25599,P5070,2024-06-27,Late,480.76
R951,O36475,P17447,2020-10-03,Damaged,201.7
R952,O13678,P27625,2021-02-25,Damaged,434.27
R953,O10240,P33270,2020-08-09,Wrong Item,218.15
R954,O36716,P20663,2021-08-28,Wrong Item,13.35
R955,O40551,P37321,2024-03-09,Wrong Item,303.92
R956,O6388,P33243,2023-07-09,Damaged,180.71
R957,O12237,P13190,2020-02-27,Damaged,207.9
R958,O2514,P25293,2022-04-25,Damaged,38.36
R959,O27418,P6178,2025-02-24,Late,219.96
R960,O31923,P5135,2025-02-01,Wrong Item,443.95
R961,O21733,P27523,2021-05-12,Late,144.11
R962,O1100,P40912,2020-10-17,Late,15.94
R963,O25104,P11958,2024-06-27,Damaged,97.29
R964,O15123,P7864,2024-11-09,Damaged,222.27
R965,O14060,P33433,2023-04-06,Late,418.4
R966,O11007,P12131,2020-11-12,Damaged,91.55
R967,O30605,P40245,2021-06-26,Late,227.1
R968,O26428,P12732,2021-05-20,Wrong Item,376.76
R969,O36425,P16044,2024-02-11,Late,237.27
R970,O14548,P22496,2022-09-25,Damaged,352.62
R971,O31370,P5556,2021-07-18,Wrong Item,110.86
R972,O15076,P39985,2025-10-07,Damaged,239.56
R973,O14849,P19231,2021-06-06,Wrong Item,444.26
R974,O20598,P18400,2024-02-24,Wrong Item,198.17
R975,O13068,P34240,2023-10-23,Damaged,279.39
R976,O10044,P18721,2021-04-23,Late,425.65
R977,O16582,P30836,2025-02-02,Damaged,389.45
R978,O23264,P35243,2024-12-02,Damaged,266.41
R979,O31651,P27893,2021-02-01,Damaged,263.13
R980,O36547,P14824,2022-04-10,Wrong Item,347.68
R981,O35885,P21828,2023-03-12,Wrong Item,458.79
R982,O10532,P21924,2024-03-20,Late,330.58
R983,O34182,P19650,2025-12-04,Damaged,309.9
R984,O22626,P21695,2023-01-07,Late,105.56
R985,O23241,P34779,2022-06-20,Late,137.62
R986,O39688,P30654,2021-02-16,Late,362.58
R987,O15542,P30677,2020-12-06,Late,499.42
R988,O22252,P22606,2022-06-30,Damaged,412.99
R989,O24619,P35005,2024-11-28,Damaged,385.3
R990,O33299,P16903,2024-12-19,Damaged,255.65
R991,O10872,P27554,2020-12-26,Damaged,68.65
R992,O2940,P18199,2025-04-08,Damaged,339.25
R993,O15296,P20200,2021-08-24,Damaged,336.07
R994,O16620,P3495,2024-02-27,Late,121.39
