Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount
R454,O38939,P25771,2025-04-30,Late,362.6842135706284
R455,O11739,P19273,2021-02-27,Wrong Item,258.1745805892939
R456,O14711,P18711,2020-10-25,damaged,454.17561466467447
R457,O13923,P24279,2024-08-09,Late,276.3794095480522
R458,O6622,P19700,2022-03-18,Damaged,363.7119874852341
R459,O37715,P38960,2021-08-19,damaged,497.09267603506254
R460,O4180,P40409,2022-04-28,Late,167.9782246084374
R461,O14615,P4811,2023-10-27,Damaged,235.84858944374633
R462,O30401,P14771,2020-08-06,Late,33.11474314599451
R463,O27040,P35151,2023-07-08,Wrong Item,171.48246353178234
R464,O14838,P8300,2022-11-25,Damaged,383.838551482819
R465,O16205,P24657,2020-09-24,Damaged,220.40053617515508
R466,O3176,P24190,2021-08-07,Late,218.84290716860338
R467,O12653,P40904,2025-03-24,Damaged,44.66210268290201
R468,O29043,P34180,2024-03-12,damaged,393.1435600315804
R469,O24899,P26561,2021-02-18,Damaged,442.15830160352795
R470,O35526,P36660,2020-10-23,Late,410.47338581512514
R471,O36145,P36200,2020-07-08,Wrong Item,465.6299491949406
R472,O31054,P26544,2021-09-18,Wrong Item,238.84272984995445
R473,O17281,P13871,2023-09-25,Late,495.8806395211576
R474,O4225,P8511,2022-09-06,Late,496.73814844695704
R475,O8050,P3001,2021-01-06,Late,59.142204641434446
R476,O16036,P32806,2023-02-21,Wrong Item,144.70837056897702
R477,O13209,P12920,2022-06-05,Wrong Item,67.38469990652216
R478,O38659,P11719,2023-12-17,Damaged,88.37283518882636
R479,O32923,P32512,2020-12-02,damaged,99.42989257982026
R480,O33116,P18693,2025-11-06,damaged,157.95814094438524
R481,O20451,P11905,2024-01-20,Late,370.5007205019721
R482,O32320,P14717,2024-06-21,Damaged,6.348827913246063
R483,O2859,P35041,2023-05-20,Damaged,62.6850781328862
R484,O15519,P6999,2022-03-31,Wrong Item,235.94840856566552
R485,O7357,P29071,2021-07-21,Wrong Item,409.98507901369913
R486,O19743,P21758,2023-05-10,Damaged,465.4215720520152
R487,O12008,P31236,2022-05-31,damaged,202.4444812579738
R488,O38233,P38411,2025-09-13,Damaged,137.28881527834488
R489,O8633,P31894,2020-09-21,Damaged,260.51727578587617
R490,O14466,P36473,2022-02-26,Damaged,161.68219767201492
R491,O11758,P36134,2024-07-12,Wrong Item,394.6132061813398
R492,O38666,P35869,2022-02-25,damaged,385.88853893583934
R493,O9604,P30254,2024-03-22,Wrong Item,100.39936625872579
R494,O33662,P39394,2025-09-14,Late,234.81077572430513
R495,O32896,P38176,2022-04-23,damaged,53.830995167225836
R496,O6172,P32510,2021-02-08,Late,288.371951089397
R497,O27214,P28353,2022-09-03,damaged,322.3582944992727
R498,O1882,P7555,2025-09-03,Damaged,255.9147291147859
R499,O4866,P35457,2020-06-22,Late,22.362896962498972
R500,O28394,P22709,2025-06-09,Wrong Item,61.55706460774836
R501,O31157,P24012,2024-09-04,damaged,53.97656519712434
R502,O38708,P15320,2021-02-11,damaged,341.0717529830941
R503,O25710,P19800,2022-05-18,Wrong Item,180.1007667088751
R504,O24880,P21357,2024-10-06,damaged,48.49539460503421
R505,O40438,P5266,2022-02-01,Wrong Item,137.71433102523028
R506,O34946,P24654,2025-01-17,Damaged,53.465710940515436
R507,O23060,P34248,2025-03-05,Late,461.21618744826736
R508,O10135,P32205,2024-12-30,Late,409.0236968777486
R509,O32531,P15207,2023-08-21,damaged,276.5316230189408
R510,O25502,P17169,2021-09-23,damaged,251.272138511937
R511,O8512,P10931,2024-10-06,damaged,105.97221348119531
R512,O14127,P40735,2022-02-13,Wrong Item,62.300295365813014
R513,O37505,P34565,2022-07-06,Late,337.36505360504054
R514,O24732,P33697,2024-05-12,Wrong Item,183.47131166415755
R515,O12196,P23762,2024-09-30,Damaged,232.49245579970784
R516,O6382,P17121,2025-03-06,Wrong Item,457.1884981686073
R517,O19234,P9231,2023-07-15,damaged,181.05156081986104
R518,O30581,P32919,2024-06-27,damaged,7.526720574647422
R519,O22782,P37250,2022-01-16,Late,85.14875597348743
R520,O10893,P27082,2025-09-06,damaged,122.13358767371916
R521,O39705,P13281,2021-07-13,Wrong Item,81.86018174348338
R522,O38868,P27165,2023-01-10,Wrong Item,333.0973449013585
R523,O7965,P36592,2023-04-22,damaged,73.69661704077076
R524,O36945,P30890,2025-04-02,damaged,35.040028823183675
R525,O32530,P40030,2020-03-21,damaged,92.31018729782348
R526,O32851,P34067,2023-06-12,Wrong Item,363.8279130078238
R527,O38884,P38863,2023-08-03,Damaged,275.1048308925479
R528,O6470,P19177,2021-12-14,Damaged,250.23207190562152
R529,O20174,P32673,2023-12-04,damaged,109.18271116918461
R530,O10401,P12543,2021-02-04,damaged,212.85640847984453
R531,O34793,P25807,2020-07-19,Wrong Item,431.2243176874207
R532,O27950,P1568,2021-09-24,Late,355.84104352067334
R533,O7259,P26267,2021-09-30,Wrong Item,188.20333640206576
R534,O16632,P31825,2022-02-25,damaged,429.5675285061065
R535,O26727,P9135,2022-08-01,Wrong Item,361.9057102431922
R536,O22177,P18556,2020-09-11,Late,216.0173229153509
R537,O5994,P28942,2025-06-29,damaged,27.55790407554111
R538,O38613,P39960,2022-01-27,Damaged,408.06648140134786
R539,O27334,P20129,2020-08-13,Wrong Item,254.0199154907857
R540,O10614,P40508,2023-05-21,Late,464.8398634509561
R541,O25424,P26605,2020-05-21,Late,455.139541861474
R542,O30829,P39483,2020-01-20,Late,283.2708874466393
R543,O26734,P3886,2025-03-14,damaged,54.68075172393368
R544,O19022,P9031,2020-09-09,Late,27.752376742906815
R545,O7926,P19104,2025-01-02,Late,407.57432537326565
R546,O20283,P26223,2022-06-06,Wrong Item,324.4761749450819
R547,O14951,P16399,2024-06-18,Late,235.52884411370874
R548,O23522,P30171,2025-07-23,Wrong Item,397.40195646079303
R549,O15841,P12132,2022-04-23,Wrong Item,205.7324574002791
R550,O12485,P19945,2021-11-18,Damaged,446.2426588916494
R551,O23223,P26538,2023-11-29,Late,242.22748088503474
R552,O39633,P18229,2024-09-29,Damaged,422.371569126656
R553,O1012,P22320,2025-04-12,Wrong Item,215.85623441249058
R554,O34848,P23585,2023-10-16,Late,53.01916187660069
R555,O40883,P19741,2024-01-10,damaged,376.2235617824174
R556,O12638,P36301,2020-12-19,damaged,483.8730860781138
R557,O35467,P23928,2023-04-29,Late,454.7051494419507
R558,O15597,P32211,2025-02-06,Damaged,458.04489101579964
R559,O3441,P28519,2022-07-10,Damaged,34.89457590565635
R560,O15959,P39928,2023-01-28,Wrong Item,277.7155284226057
R561,O18814,P25027,2021-09-03,damaged,431.4244248838743
R562,O7528,P37486,2024-01-30,Late,6.801515847434446
R563,O8116,P19731,2024-03-18,Damaged,122.05569698132973
R564,O36963,P9520,2023-06-03,Damaged,135.4472112588659
R565,O35610,P35434,2025-11-21,damaged,99.75644689663497
R566,O13678,P3319,2020-05-18,Late,213.2108177740205
R567,O24389,P11368,2024-05-02,Wrong Item,228.1460708016778
R568,O27642,P8177,2020-06-19,Late,313.81861319881625
R569,O5464,P5316,2020-11-26,Wrong Item,369.028794998329
R570,O19617,P12575,2021-08-14,Late,412.25926740291914
R571,O34689,P18044,2021-09-21,Wrong Item,257.1755212864241
R572,O22634,P10738,2024-06-15,Late,485.7821115444794
R573,O12786,P35882,2022-01-25,Late,401.0245566060751
R574,O40237,P22023,2025-10-19,Wrong Item,145.55260026445472
R575,O12775,P17487,2025-11-03,Damaged,367.4118293641004
R576,O40353,P12298,2022-12-21,damaged,365.1572392334182
R577,O20918,P2976,2021-10-07,Late,333.4439560417905
R578,O18446,P21491,2022-08-27,Late,365.97663123561125
R579,O27130,P13265,2021-09-28,Late,420.771415051859
R580,O34191,P38595,2024-06-28,Late,391.94312964760485
R581,O36991,P23981,2024-09-04,Late,271.8556067044066
R582,O3835,P2763,2025-08-11,Damaged,254.4468026707987
R583,O7610,P13380,2025-11-10,Wrong Item,83.7674241273383
R584,O13838,P24178,2021-04-21,damaged,12.839351829066716
R585,O25959,P11933,2022-09-13,damaged,381.7489833505067
R586,O39108,P26915,2021-01-02,Damaged,230.31137563747367
R587,O20857,P18378,2021-05-01,Damaged,110.33488464902
R588,O40848,P38779,2021-06-03,Wrong Item,333.4428225884195
R589,O8591,P24544,2021-09-29,damaged,362.0009935433125
R590,O15477,P30730,2022-07-18,Late,246.27306998135327
R591,O19789,P25755,2025-07-21,Damaged,242.14053792551547
R592,O29062,P7885,2023-09-04,Wrong Item,397.83695738695457
R593,O14366,P15162,2024-01-14,Damaged,79.42691115945281
R594,O32070,P13522,2024-04-02,Wrong Item,376.8601033495477
R595,O4588,P30500,2020-05-02,damaged,210.4998506164888
R596,O22368,P13648,2020-10-26,damaged,288.6253629855671
R597,O18532,P12952,2023-01-11,Damaged,182.5908643542094
R598,O5971,P38056,2021-09-22,Late,382.50382095246357
R599,O28675,P15207,2021-07-21,Late,212.15067811381527
R600,O35541,P17386,2020-03-27,Wrong Item,146.60443266950367
R601,O24951,P29502,2021-06-23,Wrong Item,176.2569887017464
R602,O34405,P4978,2022-08-15,Wrong Item,329.3991633146227
R603,O6175,P12237,2020-07-24,Damaged,468.39642690117813
R604,O17291,P33572,2022-08-01,Wrong Item,69.66931686982973
R605,O21791,P13040,2020-03-06,Wrong Item,142.6107109183766
R606,O20808,P37700,2022-09-05,damaged,133.21141121173764
R607,O2507,P16293,2021-06-15,damaged,284.34566872423784
R608,O32751,P1530,2020-10-29,Damaged,251.50582922599537
R609,O11860,P31649,2020-02-06,Damaged,273.67009880925826
R610,O21999,P21454,2023-03-26,Damaged,244.8823726799955
R611,O8743,P14281,2020-05-18,Late,440.2774740352051
R612,O38281,P36863,2022-04-19,Wrong Item,394.56391915226743
R613,O28016,P2417,2025-08-25,Wrong Item,364.00691438852476
R614,O38861,P9599,2024-10-28,damaged,309.4948114909636
R615,O33799,P10898,2020-09-17,Late,119.64314421283686
R616,O19320,P27699,2022-12-08,damaged,111.16597782501954
R617,O5307,P13921,2023-05-25,Damaged,395.498007219188
R618,O16518,P35920,2020-02-07,Late,137.72451183900196
R619,O5398,P29899,2024-02-14,damaged,325.55054480640854
R620,O8205,P22203,2021-04-20,Late,238.67928481980886
R621,O35928,P1127,2022-06-09,Late,169.65640684422831
R622,O16242,P27001,2024-11-30,Wrong Item,332.5131586630309
R623,O37520,P33830,2025-11-25,Damaged,172.3031970921637
R624,O6657,P12389,2023-12-05,Damaged,247.18813466806472
R625,O27911,P8401,2023-12-17,Damaged,333.85666868109763
R626,O28479,P14403,2021-03-14,Damaged,168.63537945554782
R627,O11290,P14939,2022-11-13,Wrong Item,494.81317208756053
R628,O3663,P3408,2020-04-23,damaged,154.57433002542322
R629,O27992,P14789,2021-10-30,Wrong Item,155.35118146419424
R630,O1425,P1637,2024-01-24,damaged,54.765297707935275
R631,O28333,P1019,2024-07-26,Wrong Item,129.35269235346922
R632,O26585,P34020,2020-01-14,Wrong Item,218.11381036031426
R633,O22196,P23795,2021-08-16,damaged,304.3741918625445
R634,O4929,P36338,2020-09-20,Late,102.83057151640223
R635,O19635,P6174,2025-11-14,damaged,121.31074260880256
R636,O9543,P24896,2022-08-22,Damaged,114.35495342284186
R637,O40821,P4159,2022-06-04,Wrong Item,86.74356465572683
R638,O23916,P4880,2023-03-27,Late,259.03393930074617
R639,O35883,P5573,2020-11-14,Wrong Item,241.92424804007513
R640,O40621,P21123,2023-11-24,Wrong Item,95.85837057869674
R641,O26457,P9422,2021-02-01,Damaged,169.76811462651006
R642,O3908,P30436,2024-03-17,Damaged,455.0778291889929
R643,O34440,P28264,2022-03-12,Damaged,458.08041669470015
R644,O39238,P36705,2024-07-02,Wrong Item,27.781672749926205
R645,O16149,P28134,2024-10-06,damaged,311.68794555954275
R646,O2335,P11055,2024-09-17,Damaged,89.6263574300515
R647,O20500,P19147,2022-08-17,damaged,382.75236712867445
R648,O26114,P16078,2024-01-28,Wrong Item,174.14394429868022
R649,O39379,P8720,2025-11-20,damaged,299.47118102497467
R650,O25035,P5177,2020-07-07,Late,111.09415545710213
R651,O35118,P3773,2023-06-02,Damaged,271.42296990103944
R652,O26676,P35665,2024-08-05,damaged,121.75346760990553
R653,O20362,P10784,2023-07-20,Wrong Item,306.28867902829927
R654,O17447,P28735,2024-08-13,Damaged,58.420681206400836
R655,O18562,P20526,2021-01-17,Damaged,39.79392665028501
R656,O25725,P23665,2022-09-15,Wrong Item,13.043562395310085
R657,O38943,P22248,2020-03-07,Late,73.69127751868027
R658,O36880,P22880,2022-04-14,damaged,8.448872635816837
R659,O19663,P38099,2023-03-12,Damaged,410.0445150827215
R660,O9666,P27508,2023-01-25,damaged,441.04927240919756
R661,O32657,P40126,2021-08-27,Late,394.1954715006525
R662,O4896,P23121,2020-08-07,Damaged,207.54936247626733
R663,O23823,P16832,2021-03-12,Damaged,283.7475946479195
R664,O30121,P34761,2025-03-30,Wrong Item,312.9446235298096
R665,O11546,P26696,2025-03-24,Late,324.63616586246656
R666,O10647,P28634,2022-02-24,Wrong Item,18.936535925803856
R667,O12815,P3535,2024-01-25,Late,8.398248467863219
R668,O34745,P39814,2023-04-16,damaged,205.34996529764925
R669,O10401,P28196,2021-03-07,Damaged,188.04397560591238
R670,O39287,P26260,2021-05-08,Late,294.426756853299
R671,O32229,P23219,2024-07-23,Wrong Item,5.171219582078011
R672,O26838,P40067,2024-09-14,damaged,51.75208389941376
R673,O17037,P28341,2022-02-12,damaged,448.5055643429534
R674,O9779,P2184,2023-06-26,Damaged,478.7817253214238
R675,O31343,P8250,2020-09-12,Damaged,151.4393800309377
R676,O35784,P19598,2025-07-29,Damaged,105.45128043947778
R677,O6337,P27858,2025-01-11,Damaged,392.01087160259254
R678,O34179,P35249,2025-10-13,Wrong Item,471.36296492299107
R679,O33876,P36461,2022-03-21,damaged,361.5277610117097
R680,O8336,P18090,2022-07-08,Damaged,165.75138114057654
R681,O30285,P16588,2020-09-07,damaged,121.93822701247915
R682,O30895,P28448,2024-05-03,damaged,70.63512754573713
R683,O38969,P17153,2024-07-18,Damaged,400.14658791438274
R684,O40130,P5694,2023-09-30,damaged,346.9432465163255
R685,O2830,P19818,2024-07-29,Late,270.73826116033825
R686,O6471,P32238,2021-02-19,Wrong Item,445.454664884335
R687,O9806,P2850,2022-05-29,Wrong Item,74.12166622490008
R688,O28686,P25214,2023-05-06,Wrong Item,304.160079137647
R689,O9455,P34674,2024-06-20,Late,482.23139834439047
R690,O11476,P15688,2024-08-18,Damaged,253.98452047503037
R691,O18303,P12459,2024-08-25,Wrong Item,49.505578667510385
R692,O16359,P8615,2022-09-05,Damaged,27.16177271122977
R693,O27935,P36924,2023-09-06,Wrong Item,315.7513699235522
R694,O34625,P27563,2022-12-09,Wrong Item,335.38517866165853
R695,O26771,P36506,2023-11-10,Damaged,289.6861823015678
R696,O22715,P31715,2023-06-22,Damaged,248.94431942721272
R697,O30539,P5569,2022-11-27,Wrong Item,122.4494381715113
R698,O34642,P26503,2025-08-21,damaged,93.11056151897539
R699,O30647,P6430,2024-01-26,damaged,37.47837882700271
R700,O18059,P7634,2021-04-15,Late,363.9559644629724
R701,O15687,P16338,2022-09-14,damaged,72.96907431036757
R702,O38811,P26732,2020-10-11,Wrong Item,52.84560951575745
R703,O38125,P31544,2024-06-09,Late,499.9757095796709
R704,O15628,P11855,2022-10-17,Damaged,352.42878616673096
R705,O2511,P31367,2024-07-29,Late,389.6177912144856
R706,O12686,P36512,2024-08-14,Late,457.32722582328495
R707,O13199,P36478,2020-08-12,damaged,436.9456459806016
R708,O6010,P16832,2020-10-19,Wrong Item,84.18009412694416
R709,O12283,P11193,2021-12-09,Wrong Item,21.914634294293933
R710,O38184,P24567,2024-04-28,Late,30.216799399345142
R711,O20312,P8550,2024-11-16,Late,323.71261173060657
R712,O34872,P11248,2024-12-31,Late,485.5619530457747
R713,O5839,P26941,2020-05-03,damaged,119.56593462588773
R714,O24774,P13863,2022-02-09,Late,131.12315223240745
R715,O40867,P18969,2020-08-11,Damaged,445.35283071983616
R716,O27566,P9186,2023-09-30,Late,398.0908472053631
R717,O19715,P37399,2022-09-11,damaged,81.1400639547459
R718,O11279,P20532,2021-10-06,Damaged,265.84702998318585
R719,O16274,P3602,2025-07-24,damaged,137.34374199013257
R720,O33558,P20639,2020-11-13,Damaged,325.5088381754637
R721,O20264,P20692,2023-07-24,Damaged,214.01495666027668
R722,O7431,P4733,2020-10-17,damaged,343.6667401079036
R723,O33541,P30770,2021-11-09,Damaged,158.4868979436421
R724,O8584,P27790,2023-02-03,Late,74.39788832313037
R725,O17231,P37702,2023-02-09,Late,89.18876953226187
R726,O10053,P3167,2025-10-05,damaged,479.1820405660462
R727,O23583,P3725,2025-12-29,Wrong Item,490.6574686195578
R728,O6949,P13620,2023-09-13,Wrong Item,404.6456888597982
R729,O32281,P21880,2023-07-22,Wrong Item,213.05214170057513
R730,O39904,P24298,2021-01-27,damaged,268.2121231738471
R731,O16657,P1268,2025-05-06,damaged,421.94179436889175
R732,O15589,P31671,2025-06-26,Late,456.8332707822204
R733,O28946,P25861,2020-07-14,damaged,231.11473499680955
R734,O19617,P10514,2020-07-06,Late,420.90407729809647
R735,O31449,P32604,2020-12-31,Late,234.23879039053952
R736,O23254,P21800,2020-05-03,Wrong Item,12.911950505834623
R737,O29537,P18379,2022-11-01,damaged,265.62190357616345
R738,O8445,P24637,2023-11-23,Wrong Item,37.680949008656484
R739,O31356,P5479,2021-08-20,damaged,399.5164733741105
R740,O26764,P11156,2021-01-15,damaged,234.34314478911995
R741,O35369,P37407,2022-02-25,damaged,338.9810374362765
R742,O22015,P40715,2025-01-11,Late,342.0657125347207
R743,O6352,P20712,2025-10-30,Late,164.86068631253409
R744,O35892,P8848,2023-03-31,Late,144.47121928972052
R745,O15780,P21891,2023-05-28,Damaged,112.60404145094674
R746,O7676,P29393,2023-12-23,Late,219.85067356827693
R747,O33845,P33466,2022-04-07,damaged,387.01017361948
R748,O27635,P24342,2023-03-31,Wrong Item,255.0699506557012
R749,O39257,P30040,2022-11-08,Wrong Item,451.007039197751
R750,O1871,P10809,2020-09-19,Damaged,322.150015915762
R751,O39222,P8491,2021-12-08,Wrong Item,319.6622865767909
R752,O26526,P15633,2025-12-27,Damaged,296.69579492194896
R753,O18845,P6028,2021-11-05,damaged,52.30259042833028
R754,O11126,P30491,2023-06-22,Wrong Item,45.57520950208498
R755,O38347,P2201,2025-12-16,Wrong Item,344.9895673098405
R756,O23767,P34206,2025-07-30,Damaged,322.90872508305944
R757,O38814,P22711,2021-04-06,Wrong Item,100.76477255498543
R758,O29802,P30086,2024-05-26,Damaged,380.01004292313456
R759,O18574,P30888,2020-12-08,Wrong Item,81.29176004926823
R760,O22254,P7245,2021-05-21,Damaged,189.19819094444654
R761,O3712,P12914,2024-06-14,Damaged,453.10069149315467
R762,O32814,P10934,2020-06-05,Late,50.97169361822685
R763,O38641,P1975,2021-11-08,Wrong Item,108.54595268917039
R764,O25719,P25994,2022-05-23,Damaged,486.2328926757293
R765,O33634,P11147,2023-05-26,Late,101.21008673937224
R766,O23718,P37621,2025-10-26,Late,355.52093338078856
R767,O17438,P4138,2023-04-21,Wrong Item,122.39366471758653
R768,O15743,P35960,2024-08-08,Late,400.0314704766217
R769,O20562,P18532,2022-01-31,damaged,436.876041218484
R770,O13095,P15471,2024-08-08,damaged,45.39731372650599
R771,O21349,P8634,2021-03-23,damaged,420.6506817923357
R772,O9118,P11883,2023-11-01,Late,259.17951389297906
R773,O24114,P22423,2024-09-13,Damaged,497.4393525022223
R774,O30684,P11413,2024-02-08,Late,50.740865797461026
R775,O3060,P20724,2023-02-04,Wrong Item,208.73875226703757
R776,O1910,P35627,2021-11-29,Damaged,79.85210280756627
R777,O1610,P39279,2020-02-16,damaged,223.06945302992486
R778,O19057,P20058,2025-12-10,Damaged,61.589932384242545
R779,O1701,P5756,2022-09-07,Late,143.6568573297454
R780,O31474,P24909,2022-11-12,damaged,410.8923345565542
R781,O25306,P34942,2021-04-21,Late,367.38965628631826
R782,O18940,P27567,2024-04-05,damaged,409.34404148658865
R783,O18185,P24430,2020-09-13,damaged,305.44335606386556
R784,O16969,P39116,2025-09-21,Late,66.89914528231034
R785,O3476,P1152,2022-04-04,Late,312.7701354583005
R786,O6025,P2757,2025-12-25,Damaged,312.5551997365727
R787,O21251,P25028,2023-04-21,damaged,105.08221870823884
R788,O31283,P2078,2020-07-08,Damaged,189.21236441550386
R789,O15851,P1845,2022-06-20,Damaged,83.47193668820655
R790,O34921,P27720,2022-07-21,Damaged,389.12760069406596
R791,O10513,P8499,2022-03-07,Damaged,200.70158080034213
R792,O30979,P2961,2022-07-08,Wrong Item,401.78883985367236
R793,O24357,P39677,2020-08-06,Damaged,406.23268789617134
R794,O6838,P19947,2021-09-20,Late,473.41419559774465
R795,O30684,P11901,2023-01-31,Wrong Item,476.2371637770535
R796,O23457,P13404,2022-02-15,damaged,97.37682372677362
R797,O12170,P16991,2024-11-07,Wrong Item,240.0791250952564
R798,O37152,P28020,2023-05-24,Wrong Item,82.52836986938613
R799,O26968,P26525,2021-07-20,Late,489.98107987779537
R800,O28094,P21408,2025-06-05,Late,200.40918817507884
R801,O4967,P8953,2020-03-04,Late,62.752977375107115
R802,O28897,P10423,2022-04-16,Wrong Item,412.51594250732154
R803,O3075,P2950,2024-11-04,Late,239.50364798838802
R804,O5311,P21159,2024-07-29,Wrong Item,297.51030520061795
