Review_id,Customer_id,Product_id,Rating,Review text,review date
RV576,C21804,P4329,3,Good,2022-02-12
RV577,C33515,P10696,4,excellent,2021-04-13
RV578,C6525,P19217,2,bad,2023-04-13
RV579,C15520,P35817,3,bad,2022-12-04
RV580,C20364,P31451,5,Average,2022-12-16
RV581,C17104,P13025,4,Average,2023-11-18
RV582,C5988,P37071,1,poor,2024-09-03
RV583,C9369,P8816,2,Good,2022-12-01
RV584,C7924,P15295,4,bad,2024-07-18
RV585,C11684,P20982,2,Good,2024-04-13
RV586,C29365,P12840,5,Average,2025-09-06
RV587,C2926,P16819,5,Average,2023-04-06
RV588,C24517,P18047,2,Average,2021-01-17
RV589,C38116,P34071,5,Good,2023-06-27
RV590,C35170,P27000,5,bad,2025-11-16
RV591,C30742,P32464,1,bad,2023-08-06
RV592,C9348,P32252,5,bad,2022-09-24
RV593,C22623,P25927,1,Average,2023-01-02
RV594,C15898,P34201,4,Good,2023-03-18
RV595,C7035,P40662,4,poor,2023-03-18
RV596,C27541,P6611,4,bad,2024-05-22
RV597,C38348,P38280,5,bad,2022-06-15
RV598,C31766,P23658,5,excellent,2021-04-23
RV599,C7158,P32554,4,Average,2023-04-28
RV600,C19407,P12687,4,bad,2025-03-09
RV601,C23464,P4734,5,poor,2021-03-26
RV602,C16868,P23926,5,bad,2020-04-11
RV603,C2356,P35255,3,Average,2023-03-02
RV604,C13323,P31363,1,Good,2025-03-18
RV605,C33366,P28710,3,Good,2023-04-26
RV606,C20034,P1987,3,Average,2025-05-09
RV607,C8481,P33067,4,Good,2022-05-08
RV608,C16092,P38777,5,Average,2023-06-10
RV609,C35086,P16815,3,excellent,2024-07-13
RV610,C16514,P36644,2,Average,2021-06-16
RV611,C26408,P15300,5,poor,2025-05-14
RV612,C37528,P19486,2,Good,2024-09-13
RV613,C39091,P40302,1,Average,2023-02-13
RV614,C10688,P34554,5,Good,2025-10-26
RV615,C28692,P17051,5,Good,2024-11-13
RV616,C38899,P17748,5,Average,2023-05-18
RV617,C21030,P32656,1,excellent,2024-07-31
RV618,C12891,P10946,2,Average,2022-08-20
RV619,C29918,P36421,2,Average,2025-01-10
RV620,C7997,P15117,5,excellent,2022-01-17
RV621,C23185,P25917,1,excellent,2022-11-19
RV622,C28975,P16824,3,Good,2020-12-31
RV623,C18584,P17706,5,excellent,2025-08-02
RV624,C38921,P26362,2,excellent,2021-12-13
RV625,C38695,P12014,1,Average,2024-07-24
RV626,C13780,P37722,2,Average,2022-09-07
RV627,C25270,P7428,5,bad,2023-08-02
RV628,C8608,P27667,5,poor,2025-08-22
RV629,C16508,P16867,5,excellent,2025-08-03
RV630,C28616,P16777,1,bad,2024-04-22
RV631,C20261,P40464,1,Good,2020-03-08
RV632,C13088,P10824,1,bad,2023-07-03
RV633,C40309,P13325,4,bad,2023-10-12
RV634,C21613,P14675,5,excellent,2025-09-26
RV635,C35509,P15683,5,Good,2023-02-16
RV636,C2042,P10520,2,poor,2025-05-31
RV637,C23700,P38812,4,Good,2024-09-17
RV638,C34199,P10121,4,Good,2025-05-04
RV639,C21138,P4273,4,bad,2023-10-19
RV640,C12871,P26075,1,Average,2021-01-01
RV641,C9439,P10738,3,Average,2023-11-19
RV642,C8874,P13207,2,bad,2021-12-27
RV643,C33492,P1302,4,Good,2020-01-01
RV644,C21973,P22635,1,Average,2024-07-03
RV645,C27297,P26882,1,excellent,2024-08-17
RV646,C31173,P1785,4,bad,2024-02-14
RV647,C19888,P20796,5,excellent,2023-03-28
RV648,C7255,P18425,2,poor,2024-04-25
RV649,C25786,P29794,1,Good,2020-06-29
RV650,C23504,P3128,2,poor,2025-05-03
RV651,C36389,P27092,4,Good,2020-09-01
RV652,C6548,P34159,1,Good,2021-07-15
RV653,C34940,P28537,5,Average,2023-11-19
RV654,C33667,P28011,5,excellent,2024-05-25
RV655,C29711,P6155,2,Good,2021-09-11
RV656,C9215,P5622,5,bad,2020-10-15
RV657,C9507,P9685,1,bad,2024-04-05
RV658,C6154,P17653,2,bad,2021-10-02
RV659,C19345,P19631,5,Good,2020-02-12
RV660,C5073,P35948,4,Average,2020-07-20
RV661,C12668,P31571,2,poor,2020-04-04
RV662,C10025,P39425,3,Good,2023-08-03
RV663,C24218,P5452,5,poor,2025-11-14
RV664,C16867,P4626,2,excellent,2020-10-03
RV665,C3283,P29047,1,Average,2025-07-31
RV666,C8513,P15245,1,bad,2021-01-11
RV667,C27397,P1952,3,Average,2025-07-16
RV668,C9012,P8682,1,bad,2022-03-29
RV669,C30548,P31864,4,bad,2022-10-05
RV670,C20230,P5514,4,excellent,2020-01-27
RV671,C17367,P7778,3,Good,2022-11-18
RV672,C36463,P6843,4,Average,2022-01-03
RV673,C39285,P12633,1,Average,2023-10-27
RV674,C18456,P13613,2,bad,2021-05-07
RV675,C34741,P15105,5,bad,2021-12-31
RV676,C19306,P11673,1,bad,2025-08-22
RV677,C3673,P18388,4,Good,2024-01-26
RV678,C26770,P22002,5,poor,2023-01-31
RV679,C9276,P28736,4,bad,2023-02-09
RV680,C26378,P39972,1,bad,2023-05-19
RV681,C29388,P20641,4,Good,2022-02-15
RV682,C11502,P10170,1,bad,2020-06-13
RV683,C31326,P10441,5,Average,2023-09-23
RV684,C14517,P1441,1,poor,2025-01-21
RV685,C20520,P3140,2,Average,2020-12-11
RV686,C5527,P8976,4,Average,2024-09-04
RV687,C26175,P24281,1,excellent,2024-01-17
RV688,C9428,P37352,5,excellent,2020-04-23
RV689,C29885,P18364,2,poor,2023-08-17
RV690,C36958,P10898,2,poor,2022-02-01
RV691,C25325,P37740,4,poor,2020-03-06
RV692,C15453,P36592,1,bad,2020-08-10
RV693,C28908,P18494,4,bad,2020-09-22
RV694,C32498,P2688,3,Good,2024-05-18
RV695,C35593,P40252,4,Average,2024-10-19
RV696,C23880,P10411,5,Average,2023-01-12
RV697,C26565,P6578,3,Good,2024-01-01
RV698,C22437,P13554,1,poor,2020-03-18
RV699,C3668,P39481,5,Average,2024-04-05
RV700,C6135,P15382,2,excellent,2023-06-27
RV701,C35404,P20051,2,Good,2020-03-31
RV702,C33770,P12793,2,excellent,2023-11-22
RV703,C12095,P33187,2,excellent,2025-04-18
RV704,C29256,P6996,1,Average,2023-12-11
RV705,C15540,P15512,5,Good,2020-10-05
RV706,C25703,P34138,1,excellent,2022-06-09
RV707,C3319,P29538,4,Good,2023-03-28
RV708,C35716,P23602,5,excellent,2020-09-01
RV709,C23293,P17114,4,Good,2024-03-22
RV710,C8379,P1433,4,excellent,2022-10-23
RV711,C27888,P28848,5,Good,2024-02-23
RV712,C8952,P28434,3,excellent,2023-09-08
RV713,C23096,P2128,1,excellent,2020-03-28
RV714,C36786,P29082,2,excellent,2024-09-28
RV715,C1519,P31897,4,poor,2022-01-10
RV716,C4216,P35977,2,excellent,2023-05-25
RV717,C10908,P16117,1,Good,2025-09-20
RV718,C37148,P8334,5,excellent,2021-07-31
RV719,C10009,P30946,4,Good,2023-07-07
RV720,C37343,P20049,3,Good,2022-11-02
RV721,C18858,P33070,5,excellent,2023-02-13
RV722,C18414,P27668,1,bad,2024-07-15
RV723,C35360,P8162,2,excellent,2022-06-25
RV724,C19919,P18187,4,excellent,2023-07-13
RV725,C15246,P24318,1,excellent,2024-09-30
RV726,C5109,P39847,4,excellent,2020-02-08
RV727,C1055,P33483,5,Average,2021-08-21
RV728,C29245,P36268,3,Good,2023-03-11
RV729,C6956,P2087,1,excellent,2023-11-24
RV730,C15728,P34258,1,excellent,2022-11-22
RV731,C2850,P19061,5,poor,2024-11-27
RV732,C27063,P23977,1,poor,2022-08-18
RV733,C26981,P37496,3,poor,2022-01-13
RV734,C24958,P39160,4,bad,2021-05-28
RV735,C18124,P5641,2,excellent,2021-03-09
RV736,C17221,P11988,4,excellent,2024-07-03
RV737,C37214,P6406,4,poor,2023-07-12
RV738,C25677,P13329,1,Good,2024-09-30
RV739,C6241,P39092,3,Good,2021-04-29
RV740,C1938,P16048,4,poor,2025-10-15
RV741,C6165,P5922,2,Average,2024-05-29
RV742,C9799,P38791,3,poor,2024-02-08
RV743,C12575,P29097,3,Average,2025-01-01
RV744,C8715,P20786,5,bad,2024-01-05
RV745,C37518,P33195,3,bad,2024-07-26
RV746,C35859,P32364,3,bad,2025-07-11
RV747,C33532,P40513,5,bad,2020-03-15
RV748,C14601,P24125,3,Good,2022-05-24
RV749,C22505,P5401,4,excellent,2025-07-13
RV750,C8505,P35385,2,bad,2022-05-17
RV751,C27772,P33036,3,poor,2021-11-27
RV752,C30385,P14287,1,excellent,2025-10-18
RV753,C31971,P15230,4,excellent,2023-01-19
RV754,C14323,P9016,5,bad,2022-10-10
RV755,C25116,P3862,2,Good,2023-03-18
RV756,C35738,P3588,4,Good,2023-01-13
RV757,C26993,P26390,2,excellent,2020-10-23
RV758,C19486,P34817,5,poor,2024-03-20
RV759,C15725,P5706,2,excellent,2022-08-07
RV760,C24692,P7030,3,Good,2020-07-26
RV761,C39702,P19956,1,bad,2025-04-17
RV762,C1270,P1665,1,bad,2021-12-14
RV763,C1643,P22118,4,poor,2020-05-10
RV764,C21899,P23654,4,Good,2021-09-24
RV765,C18181,P29232,2,poor,2020-01-07
RV766,C15212,P15930,1,Good,2023-07-05
RV767,C3723,P4580,1,excellent,2024-09-03
RV768,C31209,P5457,1,bad,2022-10-11
RV769,C8731,P26680,2,excellent,2020-12-01
RV770,C17558,P32095,5,Good,2024-07-25
RV771,C20157,P34418,3,excellent,2021-07-14
RV772,C30619,P39620,2,poor,2021-01-08
RV773,C32646,P33084,2,bad,2020-10-11
RV774,C8793,P24213,5,Average,2022-05-14
RV775,C5092,P2216,4,excellent,2022-04-13
RV776,C15477,P40328,4,poor,2023-09-21
RV777,C20413,P5158,4,Good,2020-01-23
RV778,C5813,P35543,5,excellent,2023-09-23
RV779,C39027,P39715,5,poor,2022-06-29
RV780,C32945,P16823,4,Average,2025-05-22
RV781,C6787,P5134,3,bad,2021-10-29
RV782,C37294,P2777,2,poor,2021-06-27
RV783,C10104,P38449,2,poor,2021-11-01
RV784,C28079,P26177,5,poor,2020-12-23
RV785,C7082,P16740,2,Good,2022-06-24
RV786,C31337,P19675,3,poor,2025-09-06
RV787,C34215,P5841,1,excellent,2025-05-19
RV788,C14802,P24160,2,Good,2022-09-17
RV789,C27640,P11467,3,poor,2024-01-27
RV790,C17809,P23696,3,poor,2021-09-06
RV791,C1217,P35915,4,Good,2020-10-05
RV792,C23778,P21878,2,excellent,2020-09-02
RV793,C30928,P35356,4,Average,2025-05-02
RV794,C17593,P15298,2,excellent,2022-10-28
RV795,C14246,P33053,1,Good,2025-02-17
RV796,C13908,P27335,1,Good,2022-09-16
RV797,C30049,P24381,3,Good,2022-03-23
RV798,C13095,P32811,3,Average,2023-07-22
RV799,C28444,P5846,3,excellent,2025-11-17
RV800,C28398,P27828,3,Average,2025-02-11
RV801,C5851,P25907,3,Average,2021-03-17
RV802,C19627,P13147,2,Good,2025-08-04
RV803,C10371,P1228,3,bad,2021-04-10
RV804,C36190,P2085,5,Average,2024-03-07
RV805,C9403,P21187,4,poor,2024-02-18
RV806,C21719,P21955,4,Average,2025-12-13
RV807,C27393,P18702,1,excellent,2023-08-28
RV808,C4245,P29065,1,Average,2022-12-08
RV809,C29915,P18090,2,Average,2024-04-06
RV810,C22760,P3170,4,excellent,2023-12-24
RV811,C31240,P22736,2,Average,2020-09-10
RV812,C2290,P14319,1,bad,2022-10-13
RV813,C37811,P35176,4,excellent,2020-02-17
RV814,C17982,P7206,2,Average,2021-08-24
RV815,C19469,P34758,5,excellent,2020-11-03
RV816,C2416,P5527,2,bad,2021-12-01
RV817,C28234,P30625,2,Average,2021-10-22
RV818,C22757,P20468,3,Average,2021-05-09
RV819,C14185,P1648,1,bad,2021-06-01
RV820,C23316,P2997,4,Good,2022-12-26
RV821,C8533,P29027,3,poor,2024-07-31
RV822,C3704,P36842,5,bad,2022-03-25
RV823,C28892,P13198,2,excellent,2020-01-19
RV824,C16978,P37791,4,bad,2025-11-08
RV825,C12001,P10470,2,bad,2025-11-19
RV826,C28628,P36969,1,bad,2022-11-19
RV827,C28482,P12079,1,poor,2021-02-03
RV828,C14951,P8094,2,bad,2020-02-13
RV829,C39168,P36864,2,Good,2021-05-30
RV830,C25188,P22455,5,Good,2024-05-01
RV831,C20153,P23465,3,poor,2024-12-03
RV832,C21723,P14997,3,bad,2022-09-27
RV833,C29605,P12330,5,Average,2024-09-19
RV834,C27273,P18531,2,bad,2025-11-02
RV835,C20376,P8738,5,Good,2024-10-22
RV836,C30543,P20620,2,Good,2022-12-12
RV837,C6876,P8827,1,Average,2023-11-08
RV838,C32175,P23660,5,Good,2022-06-22
RV839,C11656,P39531,4,poor,2021-01-06
RV840,C15676,P36059,2,poor,2023-05-29
RV841,C4334,P34538,1,bad,2023-08-31
RV842,C8975,P38017,1,bad,2025-11-30
RV843,C24403,P16241,1,Average,2022-06-06
RV844,C4895,P1927,1,Good,2020-04-10
RV845,C31658,P15822,4,poor,2021-12-10
RV846,C32475,P29717,5,Average,2020-02-16
RV847,C27822,P40547,1,Good,2020-07-29
RV848,C8582,P38681,2,bad,2023-02-06
RV849,C29481,P35469,3,Good,2025-06-09
RV850,C29733,P4702,5,excellent,2020-06-14
RV851,C22276,P32636,5,poor,2020-03-27
RV852,C30377,P21548,3,Good,2024-10-01
RV853,C7665,P34297,1,poor,2025-10-26
RV854,C13965,P6913,4,bad,2022-09-26
RV855,C40450,P31048,5,Good,2023-04-01
RV856,C19476,P32008,1,poor,2025-02-21
RV857,C7962,P20695,2,excellent,2022-02-09
RV858,C9667,P40352,5,poor,2023-05-10
RV859,C20831,P7488,2,Good,2022-05-17
RV860,C29542,P23891,5,poor,2025-07-20
RV861,C31598,P12522,2,poor,2025-01-18
RV862,C20383,P25795,5,poor,2023-02-24
RV863,C5955,P12378,3,poor,2021-11-23
RV864,C39509,P30123,3,Average,2025-12-23
RV865,C33266,P36793,4,bad,2022-11-20
RV866,C25946,P8670,4,Good,2023-12-28
RV867,C16603,P29530,2,Good,2024-04-09
RV868,C6346,P2269,1,excellent,2021-08-01
RV869,C17008,P34504,4,bad,2022-03-19
RV870,C7838,P20491,1,excellent,2023-03-12
RV871,C4473,P9293,4,Good,2023-11-11
RV872,C3930,P22445,3,bad,2023-04-26
RV873,C28659,P2032,2,Good,2021-07-27
RV874,C40924,P1436,4,excellent,2022-03-12
RV875,C9305,P3486,2,bad,2024-11-14
RV876,C32613,P14636,4,poor,2022-05-25
RV877,C16425,P1268,1,poor,2021-11-09
RV878,C21730,P10963,2,Good,2022-07-13
RV879,C7290,P22717,2,excellent,2025-10-01
RV880,C34486,P9442,1,Good,2025-01-06
RV881,C29162,P39059,2,bad,2024-04-07
RV882,C18411,P39102,4,Average,2021-02-01
RV883,C15172,P16547,4,Average,2024-06-28
RV884,C13522,P32717,5,Good,2023-09-25
RV885,C4106,P27995,2,poor,2021-08-13
RV886,C6497,P18049,3,Average,2025-10-04
RV887,C36822,P33282,5,bad,2025-12-16
RV888,C5369,P22680,3,bad,2025-12-28
RV889,C13000,P40805,1,Average,2021-01-10
RV890,C19271,P7212,1,Good,2021-12-20
RV891,C34342,P26216,2,excellent,2025-11-18
RV892,C19859,P19434,2,poor,2024-03-19
RV893,C36845,P37692,2,Average,2023-03-31
RV894,C2628,P15512,2,excellent,2024-02-15
RV895,C1476,P5799,3,poor,2024-09-18
RV896,C31430,P2257,5,Good,2021-06-20
RV897,C1426,P9567,1,bad,2025-12-29
RV898,C18008,P38344,2,Average,2022-12-16
RV899,C21439,P35055,1,poor,2025-05-27
RV900,C18172,P7669,4,excellent,2025-01-23
RV901,C28528,P4187,4,poor,2022-10-10
RV902,C24781,P12040,5,Average,2022-07-28
RV903,C25680,P32686,2,excellent,2025-07-09
RV904,C11360,P7266,1,poor,2023-07-15
RV905,C15752,P23462,1,bad,2022-09-05
RV906,C17374,P13865,1,poor,2020-04-22
RV907,C28283,P21350,4,bad,2022-09-22
RV908,C1088,P30044,4,bad,2024-01-31
RV909,C33201,P3932,3,bad,2021-06-03
RV910,C27765,P5075,4,Good,2022-08-13
RV911,C14634,P6472,5,Average,2021-09-02
RV912,C18217,P39263,3,Average,2022-11-04
RV913,C37255,P9580,3,bad,2023-01-23
RV914,C4801,P24647,4,excellent,2021-07-25
RV915,C28779,P36489,5,Average,2024-08-08
RV916,C25374,P26290,2,Average,2022-12-09
RV917,C35187,P37788,3,poor,2023-04-01
RV918,C20801,P38050,5,bad,2024-07-10
RV919,C15462,P8315,5,Good,2024-03-21
RV920,C12100,P26412,5,excellent,2024-12-02
RV921,C18567,P29410,4,bad,2025-12-10
RV922,C27947,P12074,5,excellent,2024-07-24
RV923,C36209,P27982,1,excellent,2023-06-03
RV924,C6325,P29846,1,poor,2021-08-15
RV925,C1223,P4983,4,poor,2025-10-18
RV926,C17365,P39629,2,poor,2021-11-27
RV927,C18116,P31303,3,Good,2021-04-10
RV928,C12949,P31263,3,poor,2022-02-23
RV929,C31172,P40872,3,Average,2021-12-06
RV930,C9193,P40548,1,Average,2024-12-30
RV931,C32954,P40256,2,excellent,2022-10-19
RV932,C33699,P39440,1,poor,2025-09-27
RV933,C24404,P23313,1,Good,2023-09-24
RV934,C24350,P24233,5,excellent,2025-03-02
RV935,C28764,P38548,3,Good,2024-11-23
RV936,C18345,P29285,4,Average,2022-05-03
RV937,C8921,P5056,1,Good,2024-04-02
RV938,C9526,P37420,5,bad,2025-01-21
RV939,C38273,P13025,5,Good,2023-11-28
RV940,C8610,P15265,3,bad,2023-12-14
RV941,C30620,P7204,2,excellent,2024-04-08
RV942,C24877,P28085,4,Average,2020-09-11
RV943,C17143,P24230,3,poor,2022-04-28
RV944,C22005,P10859,1,bad,2023-05-25
RV945,C12702,P18414,3,Average,2025-06-23
RV946,C20818,P40710,1,poor,2021-02-04
RV947,C29171,P31158,4,bad,2022-04-01
RV948,C2188,P22787,5,bad,2022-04-27
RV949,C26013,P2004,5,bad,2022-12-25
RV950,C38680,P10606,3,Good,2021-12-31
RV951,C28255,P2621,4,Good,2024-07-05
RV952,C4848,P6919,5,excellent,2023-04-24
RV953,C20417,P31021,4,Good,2022-12-07
RV954,C28224,P29718,2,poor,2025-09-03
RV955,C25975,P28210,4,Average,2025-05-26
RV956,C19979,P20695,5,Average,2020-09-07
RV957,C39238,P9041,3,Good,2023-01-01
RV958,C10505,P21176,2,bad,2025-03-06
RV959,C31914,P32089,1,bad,2021-03-01
RV960,C9095,P19118,2,Good,2020-07-13
RV961,C39158,P7162,3,bad,2025-04-21
RV962,C35471,P3610,5,bad,2022-12-12
RV963,C19224,P4676,3,poor,2025-11-18
RV964,C1454,P33067,3,bad,2025-01-29
RV965,C3612,P6076,2,excellent,2022-05-01
RV966,C32266,P37472,4,excellent,2021-12-22
RV967,C11027,P4949,4,poor,2023-04-05
RV968,C8467,P21373,5,poor,2024-02-21
RV969,C8668,P33886,3,Good,2022-08-21
RV970,C36358,P24117,5,Good,2023-01-12
RV971,C29697,P36895,5,excellent,2021-02-20
RV972,C12509,P19536,3,poor,2020-03-21
RV973,C29312,P30798,4,Good,2020-11-18
RV974,C7535,P32339,5,excellent,2022-07-13
RV975,C8681,P28990,5,Average,2021-07-08
RV976,C36506,P36232,2,Average,2022-11-19
RV977,C18103,P26689,5,poor,2023-03-12
RV978,C12839,P23901,4,Good,2025-08-17
RV979,C36776,P30722,1,Good,2021-06-02
RV980,C4535,P18200,1,bad,2023-11-23
RV981,C40471,P18027,5,Average,2021-04-03
RV982,C23615,P16288,5,bad,2025-03-20
RV983,C38051,P11376,2,excellent,2020-10-15
RV984,C24902,P15223,5,Good,2022-07-14
RV985,C17373,P14794,3,bad,2020-04-26
RV986,C5786,P6607,5,Average,2022-04-15
RV987,C10814,P12785,2,excellent,2023-09-26
RV988,C39379,P18089,4,poor,2022-03-24
RV989,C22357,P4660,1,Good,2023-12-21
RV990,C20042,P16989,3,poor,2021-06-02
RV991,C29506,P27412,1,bad,2024-01-03
RV992,C24616,P29258,4,excellent,2023-10-11
RV993,C27866,P4628,3,poor,2022-08-07
RV994,C28383,P4851,5,Good,2023-08-09
RV995,C24959,P32200,3,excellent,2021-03-25
RV996,C20403,P4987,2,poor,2020-08-06
RV997,C29562,P36883,2,Good,2023-02-13
RV998,C24658,P9000,5,excellent,2024-02-02
RV999,C4637,P13321,3,bad,2022-04-01
RV1000,C4672,P19651,5,Good,2023-10-01
RV1001,C29530,P24058,3,Average,2020-05-24
RV1002,C5751,P8228,3,bad,2025-01-28
RV1003,C25436,P8464,3,excellent,2023-07-14
RV1004,C29872,P10610,4,bad,2021-06-27
RV1005,C33148,P38522,4,poor,2025-08-06
RV1006,C20995,P29946,2,poor,2025-05-02
RV1007,C17035,P6251,2,excellent,2021-11-23
RV1008,C24492,P10783,5,Average,2020-03-22
RV1009,C35866,P6117,5,poor,2020-05-28
RV1010,C6648,P22041,3,Good,2022-04-04
RV1011,C10220,P16909,2,excellent,2022-10-06
RV1012,C22740,P7999,2,excellent,2025-11-28
RV1013,C17453,P9630,1,poor,2021-07-03
RV1014,C15850,P7036,5,excellent,2025-01-06
RV1015,C40255,P23878,2,Good,2020-09-23
RV1016,C23054,P8703,4,poor,2021-01-17
RV1017,C7830,P36425,1,Average,2025-06-12
RV1018,C10673,P9199,5,bad,2024-01-15
RV1019,C26007,P19255,3,Average,2025-08-27
RV1020,C1819,P27171,3,excellent,2021-07-03
RV1021,C31985,P38618,1,poor,2021-06-26
RV1022,C36273,P17161,4,Average,2021-03-08
RV1023,C5931,P29079,4,bad,2024-08-26
RV1024,C12291,P32973,1,bad,2021-05-18
RV1025,C31483,P8074,1,poor,2021-11-23
RV1026,C36451,P26435,1,Good,2024-03-24
RV1027,C13297,P36878,5,excellent,2023-12-21
RV1028,C33996,P36273,5,bad,2021-08-07
RV1029,C22308,P31985,3,Good,2023-09-23
RV1030,C18370,P14959,4,excellent,2022-01-08
RV1031,C18084,P5651,3,Average,2023-12-25
RV1032,C4893,P30245,1,excellent,2021-12-30
RV1033,C38575,P14077,3,bad,2024-04-05
RV1034,C25950,P39015,4,Average,2020-05-11
RV1035,C22046,P15849,5,bad,2021-12-01
RV1036,C23975,P22504,5,poor,2023-04-10
RV1037,C34668,P10093,5,Good,2022-06-05
RV1038,C3991,P11934,2,excellent,2024-06-08
RV1039,C30658,P36483,1,bad,2020-02-24
RV1040,C3182,P27273,4,Good,2022-12-05
RV1041,C19995,P25225,2,Good,2024-04-05
RV1042,C7572,P40353,1,excellent,2021-01-10
RV1043,C15180,P19937,5,bad,2020-09-08
RV1044,C14200,P34416,3,Average,2022-10-30
RV1045,C36015,P31471,3,bad,2025-01-11
RV1046,C15466,P15467,4,bad,2022-09-04
RV1047,C1766,P38548,4,Good,2025-09-15
RV1048,C31195,P4724,2,Good,2023-08-13
RV1049,C30591,P6822,4,excellent,2023-11-14
RV1050,C1183,P17211,1,excellent,2023-01-04
RV1051,C16853,P35533,1,bad,2025-11-07
RV1052,C2288,P25889,1,excellent,2023-11-05
RV1053,C16947,P9114,3,Average,2022-09-06
RV1054,C17163,P24605,5,bad,2025-11-15
RV1055,C10960,P9322,4,Good,2025-04-11
RV1056,C1121,P14612,1,Good,2022-12-14
RV1057,C25257,P10702,2,Good,2023-04-13
RV1058,C40515,P37121,1,Average,2023-10-24
RV1059,C9239,P24652,2,poor,2024-06-01
RV1060,C23051,P16078,5,Average,2024-05-03
RV1061,C3848,P32360,2,bad,2024-01-18
RV1062,C31308,P5665,1,bad,2025-06-17
RV1063,C27895,P4213,4,Average,2021-01-26
RV1064,C22276,P2836,4,bad,2022-02-02
RV1065,C37085,P3799,2,bad,2025-09-10
RV1066,C25741,P4749,3,Good,2021-11-27
RV1067,C33072,P3839,4,Average,2024-08-03
RV1068,C19045,P18109,2,poor,2022-08-15
RV1069,C17878,P22581,1,Good,2022-10-11
RV1070,C34983,P21368,1,Good,2021-03-24
RV1071,C19752,P36632,3,Average,2024-11-25
RV1072,C30786,P5295,2,excellent,2025-10-15
RV1073,C7616,P19068,4,Good,2025-06-13
RV1074,C11702,P27806,2,excellent,2020-07-02
RV1075,C39566,P26402,4,Good,2024-06-28
RV1076,C19369,P5539,4,excellent,2022-06-16
RV1077,C15851,P6438,1,poor,2022-06-21
RV1078,C28607,P8329,4,Average,2024-06-08
RV1079,C11864,P13124,5,excellent,2021-10-10
RV1080,C1650,P7449,1,bad,2021-01-08
RV1081,C23528,P35337,1,Good,2021-11-19
RV1082,C38719,P6184,2,bad,2022-05-07
RV1083,C23611,P4460,3,Good,2022-06-04
RV1084,C35467,P5844,4,bad,2025-12-23
RV1085,C30507,P12427,4,Good,2022-08-10
RV1086,C35201,P20488,1,poor,2022-03-12
RV1087,C10957,P40415,2,Average,2021-12-23
RV1088,C15733,P21517,3,Average,2023-08-15
RV1089,C16727,P36434,5,poor,2020-06-18
RV1090,C1461,P24817,2,poor,2020-02-06
RV1091,C19027,P4678,2,bad,2022-05-11
RV1092,C15317,P17052,2,bad,2025-07-15
RV1093,C34246,P22615,3,Good,2021-05-20
RV1094,C4853,P28166,1,bad,2022-03-07
RV1095,C24784,P31528,2,excellent,2021-05-09
RV1096,C25304,P31813,4,Average,2021-08-27
RV1097,C37278,P37627,2,Good,2025-07-06
RV1098,C17910,P20865,5,excellent,2024-09-23
RV1099,C9668,P23117,4,poor,2024-05-07
RV1100,C2749,P5422,2,Average,2020-05-10
RV1101,C2026,P6440,2,bad,2021-10-25
RV1102,C31849,P21168,1,bad,2024-04-27
RV1103,C3225,P21625,4,bad,2020-08-08
RV1104,C11953,P8736,1,Good,2021-01-11
RV1105,C24712,P38043,1,Average,2024-04-23
RV1106,C40811,P1502,2,bad,2020-05-30
RV1107,C17794,P34533,1,poor,2023-10-29
RV1108,C12059,P17435,4,Average,2024-02-14
RV1109,C25376,P4373,1,bad,2025-10-02
RV1110,C35662,P6983,2,bad,2025-01-07
RV1111,C23458,P16356,2,Average,2021-08-02
RV1112,C21933,P24318,5,Average,2022-07-20
RV1113,C28982,P30330,3,Good,2025-11-12
RV1114,C30906,P16263,2,bad,2023-07-20
RV1115,C28422,P19693,5,Good,2020-05-16
RV1116,C4791,P23781,5,bad,2020-01-27
RV1117,C16060,P17587,3,excellent,2020-06-11
RV1118,C29683,P39462,5,Average,2020-05-10
RV1119,C13400,P20526,3,poor,2022-11-15
RV1120,C17470,P33121,5,Average,2025-01-24
RV1121,C35609,P38839,2,poor,2020-05-12
RV1122,C38040,P40106,5,poor,2022-11-26
RV1123,C37568,P27842,1,Average,2023-12-31
RV1124,C32442,P22799,5,Average,2025-12-05
RV1125,C13428,P17678,3,poor,2020-01-29
RV1126,C31726,P11963,5,bad,2020-12-05
RV1127,C21271,P13284,1,Good,2025-10-16
RV1128,C6753,P17436,4,Good,2024-10-21
RV1129,C8070,P36712,1,poor,2023-03-07
RV1130,C37258,P27667,5,excellent,2020-10-01
RV1131,C14611,P33750,2,Average,2022-02-09
RV1132,C4848,P27573,3,Average,2024-11-11
RV1133,C37032,P18183,5,poor,2023-07-08
RV1134,C11016,P36169,2,excellent,2020-11-17
RV1135,C39422,P29998,2,excellent,2025-01-01
RV1136,C29063,P20831,2,bad,2023-08-09
RV1137,C26330,P14656,5,excellent,2025-03-04
RV1138,C23613,P38861,2,excellent,2021-08-07
RV1139,C21392,P15937,3,Good,2023-07-29
RV1140,C7366,P32657,2,Good,2023-07-01
RV1141,C13792,P36930,3,excellent,2020-02-06
RV1142,C10484,P37474,2,excellent,2021-03-05
RV1143,C21949,P30928,2,poor,2022-02-07
RV1144,C24163,P23057,5,bad,2025-11-26
RV1145,C14307,P26963,1,poor,2022-01-02
RV1146,C21356,P22548,3,Good,2021-09-19
